,Daily Cost of Bus,Daily Number of Riders,Ticket Price
37041,1450,250,22.00
37042,1450,255,22.00
37043,1450,260,22.00
37044,1450,20,22.50
37045,1450,25,22.50
37046,1450,30,22.50
37047,1450,35,22.50
37048,1450,40,22.50
37049,1450,45,22.50
37050,1450,50,22.50
37051,1450,55,22.50
37052,1450,60,22.50
37053,1450,65,22.50
37054,1450,70,22.50
37055,1450,75,22.50
37056,1450,80,22.50
37057,1450,85,22.50
37058,1450,90,22.50
37059,1450,95,22.50
37060,1450,100,22.50
37061,1450,105,22.50
37062,1450,110,22.50
37063,1450,115,22.50
37064,1450,120,22.50
37065,1450,125,22.50
37066,1450,130,22.50
37067,1450,135,22.50
37068,1450,140,22.50
37069,1450,145,22.50
37070,1450,150,22.50
37071,1450,155,22.50
37072,1450,160,22.50
37073,1450,165,22.50
37074,1450,170,22.50
37075,1450,175,22.50
37076,1450,180,22.50
37077,1450,185,22.50
37078,1450,190,22.50
37079,1450,195,22.50
37080,1450,200,22.50
37081,1450,205,22.50
37082,1450,210,22.50
37083,1450,215,22.50
37084,1450,220,22.50
37085,1450,225,22.50
37086,1450,230,22.50
37087,1450,235,22.50
37088,1450,240,22.50
37089,1450,245,22.50
37090,1450,250,22.50
37091,1450,255,22.50
37092,1450,260,22.50
37093,1450,20,23.00
37094,1450,25,23.00
37095,1450,30,23.00
37096,1450,35,23.00
37097,1450,40,23.00
37098,1450,45,23.00
37099,1450,50,23.00
37100,1450,55,23.00
37101,1450,60,23.00
37102,1450,65,23.00
37103,1450,70,23.00
37104,1450,75,23.00
37105,1450,80,23.00
37106,1450,85,23.00
37107,1450,90,23.00
37108,1450,95,23.00
37109,1450,100,23.00
37110,1450,105,23.00
37111,1450,110,23.00
37112,1450,115,23.00
37113,1450,120,23.00
37114,1450,125,23.00
37115,1450,130,23.00
37116,1450,135,23.00
37117,1450,140,23.00
37118,1450,145,23.00
37119,1450,150,23.00
37120,1450,155,23.00
37121,1450,160,23.00
37122,1450,165,23.00
37123,1450,170,23.00
37124,1450,175,23.00
37125,1450,180,23.00
37126,1450,185,23.00
37127,1450,190,23.00
37128,1450,195,23.00
37129,1450,200,23.00
37130,1450,205,23.00
37131,1450,210,23.00
37132,1450,215,23.00
37133,1450,220,23.00
37134,1450,225,23.00
37135,1450,230,23.00
37136,1450,235,23.00
37137,1450,240,23.00
37138,1450,245,23.00
37139,1450,250,23.00
37140,1450,255,23.00
37141,1450,260,23.00
37142,1450,20,23.50
37143,1450,25,23.50
37144,1450,30,23.50
37145,1450,35,23.50
37146,1450,40,23.50
37147,1450,45,23.50
37148,1450,50,23.50
37149,1450,55,23.50
37150,1450,60,23.50
37151,1450,65,23.50
37152,1450,70,23.50
37153,1450,75,23.50
37154,1450,80,23.50
37155,1450,85,23.50
37156,1450,90,23.50
37157,1450,95,23.50
37158,1450,100,23.50
37159,1450,105,23.50
37160,1450,110,23.50
37161,1450,115,23.50
37162,1450,120,23.50
37163,1450,125,23.50
37164,1450,130,23.50
37165,1450,135,23.50
37166,1450,140,23.50
37167,1450,145,23.50
37168,1450,150,23.50
37169,1450,155,23.50
37170,1450,160,23.50
37171,1450,165,23.50
37172,1450,170,23.50
37173,1450,175,23.50
37174,1450,180,23.50
37175,1450,185,23.50
37176,1450,190,23.50
37177,1450,195,23.50
37178,1450,200,23.50
37179,1450,205,23.50
37180,1450,210,23.50
37181,1450,215,23.50
37182,1450,220,23.50
37183,1450,225,23.50
37184,1450,230,23.50
37185,1450,235,23.50
37186,1450,240,23.50
37187,1450,245,23.50
37188,1450,250,23.50
37189,1450,255,23.50
37190,1450,260,23.50
37191,1500,20,7.50
37192,1500,25,7.50
37193,1500,30,7.50
37194,1500,35,7.50
37195,1500,40,7.50
37196,1500,45,7.50
37197,1500,50,7.50
37198,1500,55,7.50
37199,1500,60,7.50
37200,1500,65,7.50
37201,1500,70,7.50
37202,1500,75,7.50
37203,1500,80,7.50
37204,1500,85,7.50
37205,1500,90,7.50
37206,1500,95,7.50
37207,1500,100,7.50
37208,1500,105,7.50
37209,1500,110,7.50
37210,1500,115,7.50
37211,1500,120,7.50
37212,1500,125,7.50
37213,1500,130,7.50
37214,1500,135,7.50
37215,1500,140,7.50
37216,1500,145,7.50
37217,1500,150,7.50
37218,1500,155,7.50
37219,1500,160,7.50
37220,1500,165,7.50
37221,1500,170,7.50
37222,1500,175,7.50
37223,1500,180,7.50
37224,1500,185,7.50
37225,1500,190,7.50
37226,1500,195,7.50
37227,1500,200,7.50
37228,1500,205,7.50
37229,1500,210,7.50
37230,1500,215,7.50
37231,1500,220,7.50
37232,1500,225,7.50
37233,1500,230,7.50
37234,1500,235,7.50
37235,1500,240,7.50
37236,1500,245,7.50
37237,1500,250,7.50
37238,1500,255,7.50
37239,1500,260,7.50
37240,1500,20,8.00
37241,1500,25,8.00
37242,1500,30,8.00
37243,1500,35,8.00
37244,1500,40,8.00
37245,1500,45,8.00
37246,1500,50,8.00
37247,1500,55,8.00
37248,1500,60,8.00
37249,1500,65,8.00
37250,1500,70,8.00
37251,1500,75,8.00
37252,1500,80,8.00
37253,1500,85,8.00
37254,1500,90,8.00
37255,1500,95,8.00
37256,1500,100,8.00
37257,1500,105,8.00
37258,1500,110,8.00
37259,1500,115,8.00
37260,1500,120,8.00
37261,1500,125,8.00
37262,1500,130,8.00
37263,1500,135,8.00
37264,1500,140,8.00
37265,1500,145,8.00
37266,1500,150,8.00
37267,1500,155,8.00
37268,1500,160,8.00
37269,1500,165,8.00
37270,1500,170,8.00
37271,1500,175,8.00
37272,1500,180,8.00
37273,1500,185,8.00
37274,1500,190,8.00
37275,1500,195,8.00
37276,1500,200,8.00
37277,1500,205,8.00
37278,1500,210,8.00
37279,1500,215,8.00
37280,1500,220,8.00
37281,1500,225,8.00
37282,1500,230,8.00
37283,1500,235,8.00
37284,1500,240,8.00
37285,1500,245,8.00
37286,1500,250,8.00
37287,1500,255,8.00
37288,1500,260,8.00
37289,1500,20,8.50
37290,1500,25,8.50
37291,1500,30,8.50
37292,1500,35,8.50
37293,1500,40,8.50
37294,1500,45,8.50
37295,1500,50,8.50
37296,1500,55,8.50
37297,1500,60,8.50
37298,1500,65,8.50
37299,1500,70,8.50
37300,1500,75,8.50
37301,1500,80,8.50
37302,1500,85,8.50
37303,1500,90,8.50
37304,1500,95,8.50
37305,1500,100,8.50
37306,1500,105,8.50
37307,1500,110,8.50
37308,1500,115,8.50
37309,1500,120,8.50
37310,1500,125,8.50
37311,1500,130,8.50
37312,1500,135,8.50
37313,1500,140,8.50
37314,1500,145,8.50
37315,1500,150,8.50
37316,1500,155,8.50
37317,1500,160,8.50
37318,1500,165,8.50
37319,1500,170,8.50
37320,1500,175,8.50
37321,1500,180,8.50
37322,1500,185,8.50
37323,1500,190,8.50
37324,1500,195,8.50
37325,1500,200,8.50
37326,1500,205,8.50
37327,1500,210,8.50
37328,1500,215,8.50
37329,1500,220,8.50
37330,1500,225,8.50
37331,1500,230,8.50
37332,1500,235,8.50
37333,1500,240,8.50
37334,1500,245,8.50
37335,1500,250,8.50
37336,1500,255,8.50
37337,1500,260,8.50
37338,1500,20,9.00
37339,1500,25,9.00
37340,1500,30,9.00
37341,1500,35,9.00
37342,1500,40,9.00
37343,1500,45,9.00
37344,1500,50,9.00
37345,1500,55,9.00
37346,1500,60,9.00
37347,1500,65,9.00
37348,1500,70,9.00
37349,1500,75,9.00
37350,1500,80,9.00
37351,1500,85,9.00
37352,1500,90,9.00
37353,1500,95,9.00
37354,1500,100,9.00
37355,1500,105,9.00
37356,1500,110,9.00
37357,1500,115,9.00
37358,1500,120,9.00
37359,1500,125,9.00
37360,1500,130,9.00
37361,1500,135,9.00
37362,1500,140,9.00
37363,1500,145,9.00
37364,1500,150,9.00
37365,1500,155,9.00
37366,1500,160,9.00
37367,1500,165,9.00
37368,1500,170,9.00
37369,1500,175,9.00
37370,1500,180,9.00
37371,1500,185,9.00
37372,1500,190,9.00
37373,1500,195,9.00
37374,1500,200,9.00
37375,1500,205,9.00
37376,1500,210,9.00
37377,1500,215,9.00
37378,1500,220,9.00
37379,1500,225,9.00
37380,1500,230,9.00
37381,1500,235,9.00
37382,1500,240,9.00
37383,1500,245,9.00
37384,1500,250,9.00
37385,1500,255,9.00
37386,1500,260,9.00
37387,1500,20,9.50
37388,1500,25,9.50
37389,1500,30,9.50
37390,1500,35,9.50
37391,1500,40,9.50
37392,1500,45,9.50
37393,1500,50,9.50
37394,1500,55,9.50
37395,1500,60,9.50
37396,1500,65,9.50
37397,1500,70,9.50
37398,1500,75,9.50
37399,1500,80,9.50
37400,1500,85,9.50
37401,1500,90,9.50
37402,1500,95,9.50
37403,1500,100,9.50
37404,1500,105,9.50
37405,1500,110,9.50
37406,1500,115,9.50
37407,1500,120,9.50
37408,1500,125,9.50
37409,1500,130,9.50
37410,1500,135,9.50
37411,1500,140,9.50
37412,1500,145,9.50
37413,1500,150,9.50
37414,1500,155,9.50
37415,1500,160,9.50
37416,1500,165,9.50
37417,1500,170,9.50
37418,1500,175,9.50
37419,1500,180,9.50
37420,1500,185,9.50
37421,1500,190,9.50
37422,1500,195,9.50
37423,1500,200,9.50
37424,1500,205,9.50
37425,1500,210,9.50
37426,1500,215,9.50
37427,1500,220,9.50
37428,1500,225,9.50
37429,1500,230,9.50
37430,1500,235,9.50
37431,1500,240,9.50
37432,1500,245,9.50
37433,1500,250,9.50
37434,1500,255,9.50
37435,1500,260,9.50
37436,1500,20,10.00
37437,1500,25,10.00
37438,1500,30,10.00
37439,1500,35,10.00
37440,1500,40,10.00
37441,1500,45,10.00
37442,1500,50,10.00
37443,1500,55,10.00
37444,1500,60,10.00
37445,1500,65,10.00
37446,1500,70,10.00
37447,1500,75,10.00
37448,1500,80,10.00
37449,1500,85,10.00
37450,1500,90,10.00
37451,1500,95,10.00
37452,1500,100,10.00
37453,1500,105,10.00
37454,1500,110,10.00
37455,1500,115,10.00
37456,1500,120,10.00
37457,1500,125,10.00
37458,1500,130,10.00
37459,1500,135,10.00
37460,1500,140,10.00
37461,1500,145,10.00
37462,1500,150,10.00
37463,1500,155,10.00
37464,1500,160,10.00
37465,1500,165,10.00
37466,1500,170,10.00
37467,1500,175,10.00
37468,1500,180,10.00
37469,1500,185,10.00
37470,1500,190,10.00
37471,1500,195,10.00
37472,1500,200,10.00
37473,1500,205,10.00
37474,1500,210,10.00
37475,1500,215,10.00
37476,1500,220,10.00
37477,1500,225,10.00
37478,1500,230,10.00
37479,1500,235,10.00
37480,1500,240,10.00
37481,1500,245,10.00
37482,1500,250,10.00
37483,1500,255,10.00
37484,1500,260,10.00
37485,1500,20,10.50
37486,1500,25,10.50
37487,1500,30,10.50
37488,1500,35,10.50
37489,1500,40,10.50
37490,1500,45,10.50
37491,1500,50,10.50
37492,1500,55,10.50
37493,1500,60,10.50
37494,1500,65,10.50
37495,1500,70,10.50
37496,1500,75,10.50
37497,1500,80,10.50
37498,1500,85,10.50
37499,1500,90,10.50
37500,1500,95,10.50
37501,1500,100,10.50
37502,1500,105,10.50
37503,1500,110,10.50
37504,1500,115,10.50
37505,1500,120,10.50
37506,1500,125,10.50
37507,1500,130,10.50
37508,1500,135,10.50
37509,1500,140,10.50
37510,1500,145,10.50
37511,1500,150,10.50
37512,1500,155,10.50
37513,1500,160,10.50
37514,1500,165,10.50
37515,1500,170,10.50
37516,1500,175,10.50
37517,1500,180,10.50
37518,1500,185,10.50
37519,1500,190,10.50
37520,1500,195,10.50
37521,1500,200,10.50
37522,1500,205,10.50
37523,1500,210,10.50
37524,1500,215,10.50
37525,1500,220,10.50
37526,1500,225,10.50
37527,1500,230,10.50
37528,1500,235,10.50
37529,1500,240,10.50
37530,1500,245,10.50
37531,1500,250,10.50
37532,1500,255,10.50
37533,1500,260,10.50
37534,1500,20,11.00
37535,1500,25,11.00
37536,1500,30,11.00
37537,1500,35,11.00
37538,1500,40,11.00
37539,1500,45,11.00
37540,1500,50,11.00
37541,1500,55,11.00
37542,1500,60,11.00
37543,1500,65,11.00
37544,1500,70,11.00
37545,1500,75,11.00
37546,1500,80,11.00
37547,1500,85,11.00
37548,1500,90,11.00
37549,1500,95,11.00
37550,1500,100,11.00
37551,1500,105,11.00
37552,1500,110,11.00
37553,1500,115,11.00
37554,1500,120,11.00
37555,1500,125,11.00
37556,1500,130,11.00
37557,1500,135,11.00
37558,1500,140,11.00
37559,1500,145,11.00
37560,1500,150,11.00
37561,1500,155,11.00
37562,1500,160,11.00
37563,1500,165,11.00
37564,1500,170,11.00
37565,1500,175,11.00
37566,1500,180,11.00
37567,1500,185,11.00
37568,1500,190,11.00
37569,1500,195,11.00
37570,1500,200,11.00
37571,1500,205,11.00
37572,1500,210,11.00
37573,1500,215,11.00
37574,1500,220,11.00
37575,1500,225,11.00
37576,1500,230,11.00
37577,1500,235,11.00
37578,1500,240,11.00
37579,1500,245,11.00
37580,1500,250,11.00
37581,1500,255,11.00
37582,1500,260,11.00
37583,1500,20,11.50
37584,1500,25,11.50
37585,1500,30,11.50
37586,1500,35,11.50
37587,1500,40,11.50
37588,1500,45,11.50
37589,1500,50,11.50
37590,1500,55,11.50
37591,1500,60,11.50
37592,1500,65,11.50
37593,1500,70,11.50
37594,1500,75,11.50
37595,1500,80,11.50
37596,1500,85,11.50
37597,1500,90,11.50
37598,1500,95,11.50
37599,1500,100,11.50
37600,1500,105,11.50
37601,1500,110,11.50
37602,1500,115,11.50
37603,1500,120,11.50
37604,1500,125,11.50
37605,1500,130,11.50
37606,1500,135,11.50
37607,1500,140,11.50
37608,1500,145,11.50
37609,1500,150,11.50
37610,1500,155,11.50
37611,1500,160,11.50
37612,1500,165,11.50
37613,1500,170,11.50
37614,1500,175,11.50
37615,1500,180,11.50
37616,1500,185,11.50
37617,1500,190,11.50
37618,1500,195,11.50
37619,1500,200,11.50
37620,1500,205,11.50
37621,1500,210,11.50
37622,1500,215,11.50
37623,1500,220,11.50
37624,1500,225,11.50
37625,1500,230,11.50
37626,1500,235,11.50
37627,1500,240,11.50
37628,1500,245,11.50
37629,1500,250,11.50
37630,1500,255,11.50
37631,1500,260,11.50
37632,1500,20,12.00
37633,1500,25,12.00
37634,1500,30,12.00
37635,1500,35,12.00
37636,1500,40,12.00
37637,1500,45,12.00
37638,1500,50,12.00
37639,1500,55,12.00
37640,1500,60,12.00
37641,1500,65,12.00
37642,1500,70,12.00
37643,1500,75,12.00
37644,1500,80,12.00
37645,1500,85,12.00
37646,1500,90,12.00
37647,1500,95,12.00
37648,1500,100,12.00
37649,1500,105,12.00
37650,1500,110,12.00
37651,1500,115,12.00
37652,1500,120,12.00
37653,1500,125,12.00
37654,1500,130,12.00
37655,1500,135,12.00
37656,1500,140,12.00
37657,1500,145,12.00
37658,1500,150,12.00
37659,1500,155,12.00
37660,1500,160,12.00
37661,1500,165,12.00
37662,1500,170,12.00
37663,1500,175,12.00
37664,1500,180,12.00
37665,1500,185,12.00
37666,1500,190,12.00
37667,1500,195,12.00
37668,1500,200,12.00
37669,1500,205,12.00
37670,1500,210,12.00
37671,1500,215,12.00
37672,1500,220,12.00
37673,1500,225,12.00
37674,1500,230,12.00
37675,1500,235,12.00
37676,1500,240,12.00
37677,1500,245,12.00
37678,1500,250,12.00
37679,1500,255,12.00
37680,1500,260,12.00
37681,1500,20,12.50
37682,1500,25,12.50
37683,1500,30,12.50
37684,1500,35,12.50
37685,1500,40,12.50
37686,1500,45,12.50
37687,1500,50,12.50
37688,1500,55,12.50
37689,1500,60,12.50
37690,1500,65,12.50
37691,1500,70,12.50
37692,1500,75,12.50
37693,1500,80,12.50
37694,1500,85,12.50
37695,1500,90,12.50
37696,1500,95,12.50
37697,1500,100,12.50
37698,1500,105,12.50
37699,1500,110,12.50
37700,1500,115,12.50
37701,1500,120,12.50
37702,1500,125,12.50
37703,1500,130,12.50
37704,1500,135,12.50
37705,1500,140,12.50
37706,1500,145,12.50
37707,1500,150,12.50
37708,1500,155,12.50
37709,1500,160,12.50
37710,1500,165,12.50
37711,1500,170,12.50
37712,1500,175,12.50
37713,1500,180,12.50
37714,1500,185,12.50
37715,1500,190,12.50
37716,1500,195,12.50
37717,1500,200,12.50
37718,1500,205,12.50
37719,1500,210,12.50
37720,1500,215,12.50
37721,1500,220,12.50
37722,1500,225,12.50
37723,1500,230,12.50
37724,1500,235,12.50
37725,1500,240,12.50
37726,1500,245,12.50
37727,1500,250,12.50
37728,1500,255,12.50
37729,1500,260,12.50
37730,1500,20,13.00
37731,1500,25,13.00
37732,1500,30,13.00
37733,1500,35,13.00
37734,1500,40,13.00
37735,1500,45,13.00
37736,1500,50,13.00
37737,1500,55,13.00
37738,1500,60,13.00
37739,1500,65,13.00
37740,1500,70,13.00
37741,1500,75,13.00
37742,1500,80,13.00
37743,1500,85,13.00
37744,1500,90,13.00
37745,1500,95,13.00
37746,1500,100,13.00
37747,1500,105,13.00
37748,1500,110,13.00
37749,1500,115,13.00
37750,1500,120,13.00
37751,1500,125,13.00
37752,1500,130,13.00
37753,1500,135,13.00
37754,1500,140,13.00
37755,1500,145,13.00
37756,1500,150,13.00
37757,1500,155,13.00
37758,1500,160,13.00
37759,1500,165,13.00
37760,1500,170,13.00
37761,1500,175,13.00
37762,1500,180,13.00
37763,1500,185,13.00
37764,1500,190,13.00
37765,1500,195,13.00
37766,1500,200,13.00
37767,1500,205,13.00
37768,1500,210,13.00
37769,1500,215,13.00
37770,1500,220,13.00
37771,1500,225,13.00
37772,1500,230,13.00
37773,1500,235,13.00
37774,1500,240,13.00
37775,1500,245,13.00
37776,1500,250,13.00
37777,1500,255,13.00
37778,1500,260,13.00
37779,1500,20,13.50
37780,1500,25,13.50
37781,1500,30,13.50
37782,1500,35,13.50
37783,1500,40,13.50
37784,1500,45,13.50
37785,1500,50,13.50
37786,1500,55,13.50
37787,1500,60,13.50
37788,1500,65,13.50
37789,1500,70,13.50
37790,1500,75,13.50
37791,1500,80,13.50
37792,1500,85,13.50
37793,1500,90,13.50
37794,1500,95,13.50
37795,1500,100,13.50
37796,1500,105,13.50
37797,1500,110,13.50
37798,1500,115,13.50
37799,1500,120,13.50
37800,1500,125,13.50
37801,1500,130,13.50
37802,1500,135,13.50
37803,1500,140,13.50
37804,1500,145,13.50
37805,1500,150,13.50
37806,1500,155,13.50
37807,1500,160,13.50
37808,1500,165,13.50
37809,1500,170,13.50
37810,1500,175,13.50
37811,1500,180,13.50
37812,1500,185,13.50
37813,1500,190,13.50
37814,1500,195,13.50
37815,1500,200,13.50
37816,1500,205,13.50
37817,1500,210,13.50
37818,1500,215,13.50
37819,1500,220,13.50
37820,1500,225,13.50
37821,1500,230,13.50
37822,1500,235,13.50
37823,1500,240,13.50
37824,1500,245,13.50
37825,1500,250,13.50
37826,1500,255,13.50
37827,1500,260,13.50
37828,1500,20,14.00
37829,1500,25,14.00
37830,1500,30,14.00
37831,1500,35,14.00
37832,1500,40,14.00
37833,1500,45,14.00
37834,1500,50,14.00
37835,1500,55,14.00
37836,1500,60,14.00
37837,1500,65,14.00
37838,1500,70,14.00
37839,1500,75,14.00
37840,1500,80,14.00
37841,1500,85,14.00
37842,1500,90,14.00
37843,1500,95,14.00
37844,1500,100,14.00
37845,1500,105,14.00
37846,1500,110,14.00
37847,1500,115,14.00
37848,1500,120,14.00
37849,1500,125,14.00
37850,1500,130,14.00
37851,1500,135,14.00
37852,1500,140,14.00
37853,1500,145,14.00
37854,1500,150,14.00
37855,1500,155,14.00
37856,1500,160,14.00
37857,1500,165,14.00
37858,1500,170,14.00
37859,1500,175,14.00
37860,1500,180,14.00
37861,1500,185,14.00
37862,1500,190,14.00
37863,1500,195,14.00
37864,1500,200,14.00
37865,1500,205,14.00
37866,1500,210,14.00
37867,1500,215,14.00
37868,1500,220,14.00
37869,1500,225,14.00
37870,1500,230,14.00
37871,1500,235,14.00
37872,1500,240,14.00
37873,1500,245,14.00
37874,1500,250,14.00
37875,1500,255,14.00
37876,1500,260,14.00
37877,1500,20,14.50
37878,1500,25,14.50
37879,1500,30,14.50
37880,1500,35,14.50
37881,1500,40,14.50
37882,1500,45,14.50
37883,1500,50,14.50
37884,1500,55,14.50
37885,1500,60,14.50
37886,1500,65,14.50
37887,1500,70,14.50
37888,1500,75,14.50
37889,1500,80,14.50
37890,1500,85,14.50
37891,1500,90,14.50
37892,1500,95,14.50
37893,1500,100,14.50
37894,1500,105,14.50
37895,1500,110,14.50
37896,1500,115,14.50
37897,1500,120,14.50
37898,1500,125,14.50
37899,1500,130,14.50
37900,1500,135,14.50
37901,1500,140,14.50
37902,1500,145,14.50
37903,1500,150,14.50
37904,1500,155,14.50
37905,1500,160,14.50
37906,1500,165,14.50
37907,1500,170,14.50
37908,1500,175,14.50
37909,1500,180,14.50
37910,1500,185,14.50
37911,1500,190,14.50
37912,1500,195,14.50
37913,1500,200,14.50
37914,1500,205,14.50
37915,1500,210,14.50
37916,1500,215,14.50
37917,1500,220,14.50
37918,1500,225,14.50
37919,1500,230,14.50
37920,1500,235,14.50
37921,1500,240,14.50
37922,1500,245,14.50
37923,1500,250,14.50
37924,1500,255,14.50
37925,1500,260,14.50
37926,1500,20,15.00
37927,1500,25,15.00
37928,1500,30,15.00
37929,1500,35,15.00
37930,1500,40,15.00
37931,1500,45,15.00
37932,1500,50,15.00
37933,1500,55,15.00
37934,1500,60,15.00
37935,1500,65,15.00
37936,1500,70,15.00
37937,1500,75,15.00
37938,1500,80,15.00
37939,1500,85,15.00
37940,1500,90,15.00
37941,1500,95,15.00
37942,1500,100,15.00
37943,1500,105,15.00
37944,1500,110,15.00
37945,1500,115,15.00
37946,1500,120,15.00
37947,1500,125,15.00
37948,1500,130,15.00
37949,1500,135,15.00
37950,1500,140,15.00
37951,1500,145,15.00
37952,1500,150,15.00
37953,1500,155,15.00
37954,1500,160,15.00
37955,1500,165,15.00
37956,1500,170,15.00
37957,1500,175,15.00
37958,1500,180,15.00
37959,1500,185,15.00
37960,1500,190,15.00
37961,1500,195,15.00
37962,1500,200,15.00
37963,1500,205,15.00
37964,1500,210,15.00
37965,1500,215,15.00
37966,1500,220,15.00
37967,1500,225,15.00
37968,1500,230,15.00
37969,1500,235,15.00
37970,1500,240,15.00
37971,1500,245,15.00
37972,1500,250,15.00
37973,1500,255,15.00
37974,1500,260,15.00
37975,1500,20,15.50
37976,1500,25,15.50
37977,1500,30,15.50
37978,1500,35,15.50
37979,1500,40,15.50
37980,1500,45,15.50
37981,1500,50,15.50
37982,1500,55,15.50
37983,1500,60,15.50
37984,1500,65,15.50
37985,1500,70,15.50
37986,1500,75,15.50
37987,1500,80,15.50
37988,1500,85,15.50
37989,1500,90,15.50
37990,1500,95,15.50
37991,1500,100,15.50
37992,1500,105,15.50
37993,1500,110,15.50
37994,1500,115,15.50
37995,1500,120,15.50
37996,1500,125,15.50
37997,1500,130,15.50
37998,1500,135,15.50
37999,1500,140,15.50
38000,1500,145,15.50
38001,1500,150,15.50
38002,1500,155,15.50
38003,1500,160,15.50
38004,1500,165,15.50
38005,1500,170,15.50
38006,1500,175,15.50
38007,1500,180,15.50
38008,1500,185,15.50
38009,1500,190,15.50
38010,1500,195,15.50
38011,1500,200,15.50
38012,1500,205,15.50
38013,1500,210,15.50
38014,1500,215,15.50
38015,1500,220,15.50
38016,1500,225,15.50
38017,1500,230,15.50
38018,1500,235,15.50
38019,1500,240,15.50
38020,1500,245,15.50
38021,1500,250,15.50
38022,1500,255,15.50
38023,1500,260,15.50
38024,1500,20,16.00
38025,1500,25,16.00
38026,1500,30,16.00
38027,1500,35,16.00
38028,1500,40,16.00
38029,1500,45,16.00
38030,1500,50,16.00
38031,1500,55,16.00
38032,1500,60,16.00
38033,1500,65,16.00
38034,1500,70,16.00
38035,1500,75,16.00
38036,1500,80,16.00
38037,1500,85,16.00
38038,1500,90,16.00
38039,1500,95,16.00
38040,1500,100,16.00
38041,1500,105,16.00
38042,1500,110,16.00
38043,1500,115,16.00
38044,1500,120,16.00
38045,1500,125,16.00
38046,1500,130,16.00
38047,1500,135,16.00
38048,1500,140,16.00
38049,1500,145,16.00
38050,1500,150,16.00
38051,1500,155,16.00
38052,1500,160,16.00
38053,1500,165,16.00
38054,1500,170,16.00
38055,1500,175,16.00
38056,1500,180,16.00
38057,1500,185,16.00
38058,1500,190,16.00
38059,1500,195,16.00
38060,1500,200,16.00
38061,1500,205,16.00
38062,1500,210,16.00
38063,1500,215,16.00
38064,1500,220,16.00
38065,1500,225,16.00
